6411	223
29886	128698
9009	91531
191669	92
59211	33004
1800	4428
51461	4703
51637	5308
65230	5611
12825	3344
7074	159526
33154	22960
88212	67871
37423	3401
3092	80275
3353	1369
53950	41357
119356	430
24244	1237
70291	21280
1853	80275
109935	39612
37171	137370
2434	32230
10520	3698
118016	123414
6592	49579
33339	4928
18367	142545
31816	67871
21647	30878
85584	32986
45293	39397
28348	139965
4833	31398
12791	32391
37913	155120
1358	716
91415	34311
116251	53019
36580	103683
6338	181672
33611	176030
22400	4943
12086	46469
5500	56229
4720	378
25188	2798
3973	71159
28875	88212
49920	18605
92719	56482
2827	1969
92688	55569
19277	32485
39848	124332
25909	2947
32250	22126
7618	19277
33368	3169
33387	122926
137373	1767
70114	36559
24299	4135
28423	83208
31292	10492
33460	55383
12146	33913
32663	109821
3011	113456
158019	2524
19126	31924
66991	40438
73013	130570
41510	137639
5238	120317
57151	33875
887	11282
32472	3703
43501	45189
68815	82939
32518	162729
122947	165057
13393	21563
31227	2454
19126	121315
2454	4929
4884	142545
44182	10831
592	74257
32821	3210
49154	124703
11372	111917
111755	26167
159663	2014
7971	5562
3602	528
95278	181672
58088	118153
114228	90883
32485	111707
29134	26558
143016	57769
125659	7301
154222	2922
109811	50499
11345	3345
33913	3210
29709	190
98840	137639
121315	36070
33244	44892
4735	145566
12849	25958
85341	11612
80275	44216
12738	4916
4896	43594
88212	65437
73653	71159
525	55908
31816	169770
157196	22
115253	28355
18634	5284
47988	61109
22956	158518
8782	492
6338	143581
180996	22782
71159	65654
111707	41443
3944	4703
125327	13213
39972	114538
195309	43310
33486	12849
20356	49397
31227	22960
73274	39846
17617	78869
49738	19570
98840	14808
163329	23913
34846	12092
69326	143135
58776	49892
12624	75367
33434	44189
24244	10751
74923	69326
71137	42671
28508	45985
27123	43924
146547	2603
15207	12092
34340	104062
31764	119898
4358	72096
110717	26358
4865	42509
658	46469
6241	33344
5246	12473
178636	26352
34484	3480
26758	2917
12791	11227
4602	25734
10385	1780
8703	2745
2838	33470
71146	59211
81486	4196
4873	78023
23412	70003
74145	126546
126522	84317
2629	26705
1651	90490
74226	30527
139580	100265
26358	33021
41235	2268
49403	54324
868	180818
27135	90838
165057	25473
73258	13088
80275	143016
59389	147282
30294	868
180818	47502
75992	17611
3602	1557
33213	67610
118828	178636
67818	1301
82273	1767
78023	18341
4405	113637
79128	5322
33486	35141
6592	39846
5947	78269
33197	17617
39149	32230
103522	5670
118432	117121
6057	5822
56655	4435
31789	2080
4135	66970
52943	716
223	2028
5575	57342
2704	86023
102824	137509
43501	15207
36958	40
5402	24352
4039	36559
52529	193806
1641	34484
193806	4703
128772	36004
41212	159663
11612	85341
114228	7202
55573	117029
3934	160227
24961	162729
144370	48493
95098	69857
131973	110717
47233	19228
34363	49920
23150	3043
29076	2168
4926	3483
15026	46402
52529	19277
182676	7275
102626	66549
67640	33590
34103	108188
66789	539
141951	3703
137370	4398
5479	53371
1973	6388
3279	129077
10433	39727
6198	522
33846	539
6507	20091
8900	88110
109821	32161
102848	134607
176030	11628
22541	33737
72229	33423
7294	38583
43204	30083
34323	39166
22956	31398
53706	3344
39394	81936
4907	607
128586	3857
2838	102536
74923	160977
112093	55777
3207	123747
29647	180996
4435	11940
24591	1409
3464	120187
49738	4664
74638	73274
116251	3242
111346	123754
2048	3003
87424	4939
152354	4516
83397	134369
49920	134607
13116	124364
126262	186682
67523	42962
1336	3563
33052	33344
159419	15207
64625	151229
19277	2620
104723	49025
126403	5439
120636	119034
132727	59981
153809	36998
1735	61178
53316	15474
119320	176030
82793	4653
128341	44521
8666	6411
81701	169656
78819	108224
48233	18605
72339	109935
154186	39107
11345	179209
2080	22229
24667	3598
12567	15584
118025	132472
35725	4926
114468	74261
127265	23150
55617	20573
33344	28917
88212	32250
49403	66303
1409	24591
66634	5
128574	41522
68511	145566
33846	19228
158642	34103
61109	12560
3901	4669
6475	48494
31383	103683
33470	5246
126702	15474
9712	33370
56292	32970
5670	70710
178636	6411
126546	23691
156256	32777
7008	114505
46715	81
41510	79029
51461	10071
32689	57151
63700	137649
126814	13679
113024	153297
32970	91
29647	34380
78023	3279
12985	152296
184471	34484
470	11351
6155	10941
124122	35904
109821	71065
117953	98706
71126	430
4916	12738
186623	1058
33666	116790
71126	439
114641	28087
33197	22377
34722	10680
133448	129314
42838	959
14808	49988
23510	120021
33693	127707
70952	71117
2168	1674
39532	2105
34343	71126
31527	37690
3242	118932
4922	52298
88	5770
24344	36004
49253	118561
45361	75992
19524	5995
123954	178163
28617	18547
69467	86395
92271	131976
7275	60916
176028	111707
4566	127704
48555	28981
33139	31519
110717	112093
85978	82939
95278	109935
3944	20610
35506	11098
5735	6424
166787	133448
142541	71244
44892	85493
106479	119320
180922	49217
43513	43501
72087	34513
127986	120897
29316	33767
10379	193232
34674	150605
31104	187441
44716	31983
34484	4801
35744	4251
2620	2028
122378	22229
28228	159419
4368	35544
39948	32821
3043	42571
87424	54348
7614	137649
45496	181672
2434	84114
106409	15207
72826	3480
145752	65125
28370	19277
125533	41522
35199	49579
33737	90138
6258	7971
6592	6198
7990	79134
44182	37504
66974	27123
9221	68539
165223	41123
35	4848
34153	33666
1004	152914
39506	24980
24299	20091
31398	14808
193837	32384
189757	718
118439	79131
59389	131976
84114	39727
123459	26737
109117	9179
34833	167723
4602	1727
6319	52977
12788	32518
14808	2877
12788	41443
109935	35212
85561	160
4616	24951
49870	974
64667	37856
32161	3245
152296	4594
25686	130135
139842	81496
525	95098
72072	12050
85584	85561
35673	143581
3934	6241
167723	55569
29019	164980
32119	2877
57769	106316
25502	104000
31104	167723
83203	84210
43164	32801
26167	74923
8846	3305
119289	2827
3132	115253
91415	189466
19937	118214
85331	1780
93973	15207
26167	41522
24963	39834
5770	42512
34911	77190
32241	158019
32250	3529
73013	34911
33294	49398
51899	48338
22137	158990
24979	118194
143581	6522
23557	120021
16330	3092
71356	60904
71545	100076
128634	153297
52885	1641
155120	118599
1388	9712
38583	57617
41643	33368
167723	19228
139469	26217
186623	3529
91415	14523
147576	26705
31563	53019
74148	3118
66303	4664
158	118025
85341	180818
119029	605
34326	14970
133448	15026
5243	32821
3857	102824
68899	125007
