9438		1.04139268516
9621		0.565925840364
9818		1.01007259831
10112		-0.0
10219		0.301029995664
10963		0.602059991328
11410		0.602059991328
11711		2.03258772986
11712		1.19503362777
11714		0.677807918496
11715		1.22182472781
11718		0.602059991328
11720		2.02284438126
11721		1.20461041091
11722		1.24082399653
11724		0.939794000867
11728		1.4826995288
11735		0.823170250422
11736		1.471672336
11738		2.0232861704
11740		1.34242268082
11741		0.602059991328
11742		1.90816974955
11743		1.44163730854
11744		1.19503362777
11745		1.49136169383
11746		1.0290095801
11747		1.44163730854
11749		1.1359539263
11750		0.879588001734
11751		0.986659958674
11752		0.827832488076
11753		1.33555131466
11781		1.08066700811
11782		0.47712125472
11784		1.48585527112
11790		1.05337245334
11791		0.602059991328
11792		0.301029995664
11794		2.37017440621
11795		1.20411998266
11797		2.14861625632
11802		0.661410982015
11803		0.391621241575
11807		1.50514997832
11809		0.879588001734
11811		1.23044892138
11824		2.27909667446
11826		1.31357704805
11827		1.62188823668
11828		1.80905262791
11831		1.34775909559
11832		1.53075411553
11834		2.26942184748
11835		2.20074113422
11838		1.39181719446
11839		1.23736126998
11844		2.7460062254
11847		1.75354910941
11848		0.698970004336
11857		1.47858236796
11858		1.2709269961
11860		1.06763104528
11875		2.44968238778
11972		1.0
11974		0.845098040014
11975		1.99678027727
11978		0.698970004336
11980		0.845098040014
11983		0.903089986992
11985		1.0
11986		0.845098040014
11990		1.11394335231
11995		1.23044892138
12006		1.34242268082
12008		1.14612803568
12009		0.301029995664
12010		1.5400385756
12011		0.47712125472
12014		-0.0
12021		0.47712125472
12024		0.602059991328
12026		-0.0
12037		1.65611813473
12081		0.903089986992
12083		0.686660291071
12084		1.0290095801
12086		0.845098040014
12088		0.887346954847
12090		0.939794000867
12091		0.939794000867
12092		0.887346954847
12095		0.845098040014
12096		0.856863623584
12097		0.903089986992
12099		1.0
12101		-0.0
12102		1.0
12109		0.954242509439
12112		0.827832488076
12115		1.04139268516
12119		1.11394335231
